0.008844 -0.085376 0.069167
-0.008411 -0.031973 0.013523
-0.029931 0.068795 0.034464
-0.017288 0.012382 0.024407
-0.007186 0.013159 -0.056041
0.009429 0.092941 0.039641
-0.007781 0.006983 -0.071783
-0.006119 0.047401 0.048593
-0.006443 0.040758 -0.074612
-0.031736 0.050047 0.012979
0.008127 -0.079249 -0.077561
0.022782 -0.029029 0.052949
0.014646 0.031349 -0.019852
0.000690 0.031262 0.041918
-0.038435 0.091512 -0.042054
0.011133 -0.039965 0.070249
-0.003435 -0.059414 0.024045
0.003011 0.059453 0.059720
0.006954 0.087228 -0.032428
-0.004484 0.078064 -0.004123
-0.005153 -0.010355 0.019778
-0.018539 -0.087448 -0.061105
0.000927 -0.008880 -0.096649
-0.001649 0.044714 0.075940
-0.021846 -0.033350 -0.009467
-0.027830 0.139667 0.035376
0.015959 -0.051081 -0.039213
-0.016356 0.064945 0.059235
-0.000342 -0.031307 -0.170532
0.043302 -0.156489 -0.043557
-0.015185 0.044716 -0.025092
-0.028841 0.069763 -0.016198
-0.010997 -0.018646 -0.012593
-0.020208 0.173028 -0.100678
-0.012950 0.106503 -0.017446
-0.029631 0.010910 -0.037132
0.008511 0.029330 0.018732
0.009921 0.016228 -0.065333
-0.002898 0.058273 0.013388
-0.001907 0.009953 0.123405
-0.007385 0.014773 0.114823
-0.023570 0.046017 -0.061199
0.016340 0.003865 0.046760
0.033398 -0.063720 -0.019299
-0.004131 -0.013084 0.042967
-0.017857 0.057643 -0.048681
-0.007980 -0.013355 0.070353
-0.018892 0.087387 -0.022108
0.009834 -0.088981 0.030468
0.003907 -0.077434 -0.013739
-0.017322 0.026623 0.014616
0.014993 -0.073981 0.022512
-0.037793 0.050521 0.067393
-0.013138 0.030608 0.053314
0.035557 -0.118340 -0.022023
-0.002010 -0.006923 -0.053153
-0.025180 0.075664 -0.005953
-0.008425 0.003620 0.032796
0.009900 -0.026448 -0.073418
0.012864 0.010494 -0.007850
0.004825 0.022837 -0.016027
0.026797 0.003532 -0.046937
-0.022769 0.032839 0.019506
-0.018631 0.004333 -0.051155
0.005020 0.017030 -0.001271
-0.025415 -0.021919 0.066684
-0.065209 0.072693 0.065982
-0.010949 0.018377 0.070786
-0.013705 0.048286 -0.010545
-0.002551 0.078200 -0.004991
-0.001891 0.004742 -0.032502
-0.008349 -0.056342 -0.006245
0.015954 -0.029718 -0.044489
-0.017099 0.049114 -0.025679
-0.013131 0.023850 0.049329
-0.027716 0.089164 -0.014455
0.024445 -0.031871 -0.039420
-0.003879 0.036868 0.001784
-0.004593 -0.057477 0.043880
-0.013821 0.066074 -0.049344
-0.017901 0.035324 -0.000928
0.020716 -0.116897 0.018110
-0.017516 0.002188 0.025679
-0.018681 -0.012589 0.006255
-0.029499 0.008617 0.060012
-0.007464 0.014999 0.046907
0.027399 -0.008366 -0.024897
0.012047 -0.067194 0.011243
0.024247 0.057870 0.001783
-0.011141 0.043722 -0.042397
-0.019737 -0.056268 0.018231
-0.004244 -0.034919 0.011787
-0.005799 -0.037615 0.048491
0.013840 -0.027329 0.068058
-0.025105 0.093660 0.031920
-0.000628 -0.051407 -0.003406
0.002510 0.091270 0.013463
-0.021837 -0.004293 0.096072
0.024196 0.128164 0.016508
0.000693 -0.056849 0.007713
-0.023872 0.136288 -0.082225
-0.035120 0.015994 0.062699
0.007701 -0.141977 -0.027327
0.018385 -0.071117 0.090022
-0.006619 0.014608 0.046457
-0.022201 0.071621 0.041620
0.023402 -0.063522 -0.004563
-0.000377 0.048843 0.004303
-0.008100 0.117230 -0.050872
-0.001805 -0.014826 -0.070713
-0.026702 0.004251 0.006041
0.017892 0.057571 0.009437
-0.022297 0.066852 0.033074
0.022570 -0.067710 0.015402
-0.009597 0.003567 0.051104
0.006985 -0.030935 0.024184
0.008063 -0.022267 0.065958
0.013687 0.062863 0.015382
0.030919 0.004284 0.039647
-0.015750 0.001045 -0.025643
0.007777 -0.013439 -0.025993
0.008445 0.030421 -0.062680
-0.003884 -0.026256 0.068270
-0.005164 -0.045257 0.053248
0.019246 -0.076412 -0.018930
0.014793 -0.067072 -0.033161
0.000317 -0.009775 -0.136175
-0.010367 0.060445 0.007687
0.011533 0.070248 -0.053316
0.012253 0.002719 -0.001948
-0.025158 0.038523 0.054698
0.014860 -0.095636 -0.045554
0.012276 -0.007412 0.057564
-0.002443 -0.025299 0.080706
-0.045989 -0.033946 0.004349
0.015843 -0.149131 0.000351
0.029319 0.017175 -0.055286
-0.002618 0.043091 0.084762
-0.021915 -0.052335 -0.003644
0.023434 -0.009575 -0.048780
0.001290 0.152757 -0.097726
0.004698 0.056865 0.008961
-0.002444 0.119170 -0.002311
0.007905 -0.039300 0.072790
-0.007000 0.094788 -0.127666
-0.002140 -0.119853 -0.036195
