-0.1747813 -0.319472 -0.2152346
-0.4183188 0.8693624 -0.3446394
-0.291705 -1.97529 -0.7399083
0.36023 -1.599654 0.1081747
0.5571316 0.2101754 0.9433378
-0.1145359 -0.2781466 -0.3317977
-0.2353382 0.7829877 -0.4775417
0.1563051 1.019794 0.4619074
-0.1117369 0.4987471 0.4295068
0.2414071 -0.6896927 0.4312029
0.1808781 0.2208257 1.51642
0.04680906 0.2548725 0.4129905
0.1816212 1.035118 -0.8226285
-0.5589213 0.4980905 -0.7289745
0.3797367 -0.5346602 0.373396
0.2466881 0.8535166 -0.000670274
0.03242543 -2.326586 -0.5534134
-0.6644221 -0.1117481 0.8838236
0.4683726 0.2040247 1.231728
-0.178112 1.185073 -0.2355998
0.01265537 -1.697392 -0.6519827
-0.1287101 -1.201985 -0.6806784
0.3169596 -1.3479 -0.5971611
-0.0202352 -0.4212964 0.2660842
0.2464975 -2.113369 -0.02398993
-0.1033977 -0.8776227 -1.182742
-0.6811338 -1.51006 -0.9735741
0.4532154 -0.0279156 1.448675
-0.2145512 0.7004351 0.6598242
0.3705611 0.6387359 0.5764539
0.3407137 0.09478186 1.080681
0.1893533 0.05317376 1.346945
0.5107592 1.153713 2.069798
0.8389866 0.3522877 0.683933
-0.3180465 -0.5955703 0.6439134
0.8456734 -0.1243066 0.1435437
-0.76285 0.5039864 0.4285708
0.4485013 0.7960927 0.3907395
0.3299198 0.3448297 0.5161599
0.2802738 0.8800646 -0.01199443
-0.1571212 0.2173893 0.9236038
0.005152534 0.6260863 -0.04438421
-0.01781488 0.4008454 0.2044042
-0.3270171 -1.680219 -0.1244036
0.332512 0.5648008 0.6814995
0.003210743 1.586681 0.916169
0.2543396 0.5795265 0.8015936
0.269748 -0.09086353 0.4001016
0.0499523 0.05466287 -0.2168474
-0.2130954 -0.01187628 -0.4313935
-0.5047894 0.3708865 0.3809153
0.3916517 0.4112329 0.4869251
-0.4997708 -0.151943 -0.5694808
0.2834124 -0.326244 0.2589842
0.3973909 -0.9127417 0.2069847
0.006485278 0.7447264 -0.2663598
0.476101 0.2660463 0.4104688
0.2417719 0.656006 -0.1186182
0.09072354 0.05048351 0.9390062
-0.1845928 -0.1657321 -0.1704507
0.1242593 -1.659526 0.1719116
0.005142166 -1.079712 0.8336853
-0.5513992 -0.06097759 -0.563324
0.426324 0.5074697 0.9647323
0.2018802 0.1951724 0.3213234
-0.9120818 0.03842199 -0.9291906
0.996965 0.7487872 1.769176
0.1021503 0.121226 0.8049591
-0.01414281 1.335788 0.3311948
-0.3045929 0.1917997 -0.1361972
-0.4236223 -0.04291295 0.04384863
0.6759281 -1.665828 1.3317
0.09901239 -0.4138319 0.8130141
0.2554413 0.06131923 0.003318511
0.5773426 0.8579777 0.3840789
-0.07065013 1.129869 1.113761
-0.1002097 -0.2817461 -0.7868364
-0.004449389 0.7632172 0.5986575
0.2214407 0.5071954 -0.09648217
-0.04462404 0.1222632 0.4073337
-0.01384627 0.385342 -0.03761242
0.0194428 0.7073784 0.4759067
-0.7226919 0.1994953 -1.332219
0.04235648 0.5513456 -0.8464732
-0.03675289 1.163112 1.140084
-0.1592282 -0.04650442 0.6407581
0.2408209 0.5613388 1.867665
0.08871947 0.5640744 -0.1420007
-0.189987 -1.045311 -0.5574683
0.1786297 -1.044436 -0.04030456
0.4098579 0.9368705 1.681218
-0.2719105 0.09913767 0.004103521
0.2726611 0.4346234 0.2801947
0.5026388 0.740685 0.7258652
0.3375716 0.5484504 -1.226076
-0.5838865 -0.6979943 -0.1091794
-0.2124725 1.616794 -1.077923
-0.1102719 2.176289 0.6118958
-0.5324365 0.804058 -0.09539577
-0.07372206 1.121122 0.9122002
0.2763646 -0.5618482 -0.9296063
0.1326714 -0.9630766 -0.6038243
0.1516629 -1.537351 -0.5075584
-0.3000971 -1.364385 -0.5864644
0.6412524 -1.374947 1.910176
0.2604997 -1.053711 1.258069
0.8433259 -0.4216586 0.5865856
0.4882767 -1.076775 -0.4301339
-0.2481608 -0.3616035 0.1464939
0.3624571 -0.5636182 -0.2860406
0.1254621 -0.01443302 0.08121028
-0.003104244 0.2817345 0.3610507
-0.3283472 0.4553894 -0.4852806
0.1528849 0.4545612 1.398188
0.3270963 0.4903109 0.2750113
-0.4401837 0.0436788 -0.7939392
-0.1229799 0.05491412 -0.296458
0.8832346 -0.5991991 0.2845102
0.009017826 0.4740457 1.235039
0.4663531 -0.2630957 1.085722
0.04268564 0.6834086 -1.055362
-0.07896201 -0.04540324 -1.368902
-0.008952656 -0.5272119 0.3529754
-0.08966191 0.1545857 0.2498723
0.3026531 -0.3567222 0.2003651
-0.4325697 -0.02136633 -0.5135195
-0.05761013 -0.5178628 -0.2381972
0.01033518 -1.016192 0.1770738
0.5415244 -0.08856019 0.8819542
0.7922092 0.3207589 -0.6809199
-0.1143775 0.2816148 0.04647634
0.09692706 -0.09914246 0.06763759
0.09651625 1.706508 0.416554
-0.3852943 0.5147263 -0.6402864
0.4435501 0.5667431 0.3792877
-0.1768332 0.4440936 -0.07428493
-0.07457975 -0.4146092 0.02871603
0.4445103 -0.3439505 0.8682795
-0.4621465 -0.2007461 -0.4975743
0.5682547 -0.070333 0.3750472
0.06565594 1.814333 0.3216452
0.4127417 -0.04548603 0.3444385
0.3145623 0.5479605 0.6776122
-0.1430974 0.6778037 0.2029494
0.2625945 0.5674757 0.1375313
-0.1390532 1.230074 -0.8007402
-0.5873169 1.903763 -0.0744413
0.09534103 1.267063 -1.047107
0.153441 1.531404 -0.4480573
-0.7203229 0.04908814 -1.730961
0.5175112 -0.9159517 1.190447
0.2243336 -0.4506169 0.04006766
-0.09438922 -0.0368132 -0.9004526
-0.5155074 0.1280634 -0.4676484
-0.2329412 0.7694854 -1.228895
0.09604679 -1.562644 -0.3598794
0.2614571 -0.8245268 1.536367
0.6788685 -0.7644339 0.3929785
-0.07171918 -0.9236904 1.021265
-0.02840399 -0.8399264 -0.2092088
-0.0008490853 -1.076711 -0.7171853
0.1351069 -0.6897146 -1.903168
0.1276011 0.5052334 -0.009798383
-0.5481901 2.109446 0.1364359
0.329071 -0.137457 0.8648498
0.05922749 0.9292796 0.05336215
-0.5839388 0.8460971 -0.6981327
-0.186981 -0.8304182 -0.8395497
0.2687685 -0.3123431 0.06173924
-0.6723564 -0.1346084 -0.6758102
