"year";"month";"day";"precip";"tmax";"tmin"
"1981";"08";"29";0;14.54;8.11
"1981";"08";"30";0;16.51;8.29
"1981";"08";"31";0;16.66;8.34
"1981";"09";"01";0;14.94;6.84
"1981";"09";"02";0;17.59;1.41
"1981";"09";"03";0;18.3;5.02
"1981";"09";"04";0;24.14;5.84
"1981";"09";"05";0;26.83;9.86
"1981";"09";"06";0;29;10.24
"1981";"09";"07";10.33;27.21;11.51
"1981";"09";"08";14.87;14.16;11.51
"1981";"09";"09";0;15.17;10.03
"1981";"09";"10";0;17.06;3.28
"1981";"09";"11";0;20.77;5.1
"1981";"09";"12";0;25;7.91
"1981";"09";"13";5.29;28.81;11.71
"1981";"09";"14";0;17.6;10.65
"1981";"09";"15";26.1;17.59;10.57
"1981";"09";"16";6.28;15.81;7.35
"1981";"09";"17";5.88;16.45;9.51
"1981";"09";"18";0;15.49;6.36
"1981";"09";"19";6.64;16.74;9.5
"1981";"09";"20";0;15.97;4.75
"1981";"09";"21";0;17.08;7.12
"1981";"09";"22";0;18.95;4.05
"1981";"09";"23";0;19.26;11.09
"1981";"09";"24";0;19.72;6.9
"1981";"09";"25";0;20.28;8.76
"1981";"09";"26";4.77;20.91;12.44
"1981";"09";"27";0;17.53;5.54
"1981";"09";"28";0;17.3;5
"1981";"09";"29";0;18.35;7.45
"1981";"09";"30";0;18.52;4.79
"1981";"10";"01";0;20.27;8.41
"1981";"10";"02";4.8;23.02;10.17
"1981";"10";"03";0;19.09;8.38
"1981";"10";"04";0;18.42;4.71
"1981";"10";"05";0;19.14;9.39
"1981";"10";"06";0;21.33;5.66
"1981";"10";"07";0;25.5;11.23
"1981";"10";"08";0;24.66;8.8
"1981";"10";"09";0;31.36;13.07
"1981";"10";"10";0;21.37;14.13
"1981";"10";"11";0;29.37;9.62
"1981";"10";"12";0;33.52;12.63
"1981";"10";"13";0;34.48;13.19
"1981";"10";"14";0;25.76;14.74
"1981";"10";"15";0;22.36;12.18
"1981";"10";"16";0;19.74;11.46
"1981";"10";"17";0;19.5;7.18
"1981";"10";"18";0;19.74;7.31
"1981";"10";"19";0;26.83;7.82
"1981";"10";"20";0;30.05;14.12
"1981";"10";"21";0;32.3;18.57
"1981";"10";"22";9.41;24.64;14.52
"1981";"10";"23";0;20.88;9.63
"1981";"10";"24";0;19.81;8.5
"1981";"10";"25";0;22.68;7.44
"1981";"10";"26";0;27.67;11.11
"1981";"10";"27";0;22.52;8.82
"1981";"10";"28";0;23.88;7.77
"1981";"10";"29";8.13;22.54;11.85
"1981";"10";"30";0;19.16;7.68
"1981";"10";"31";0;23.06;7.2
"1981";"11";"01";0;23.72;13.19
"1981";"11";"02";0;27.89;13.2
"1981";"11";"03";0;28.89;14.2
"1981";"11";"04";0;25.95;14.59
"1981";"11";"05";0;23.01;14.87
"1981";"11";"06";0;24.71;10.43
"1981";"11";"07";0;26.7;15.3
"1981";"11";"08";0;22.39;14.02
"1981";"11";"09";0;22.32;8.79
"1981";"11";"10";0;26.73;10.77
"1981";"11";"11";0;24.28;16.15
"1981";"11";"12";0;27.63;11.89
"1981";"11";"13";0;27.32;14.97
"1981";"11";"14";0;26.25;14.74
"1981";"11";"15";0;25.32;13.39
"1981";"11";"16";7.54;30.1;14.6
"1981";"11";"17";0;21.93;11.14
"1981";"11";"18";0;21.87;11.09
"1981";"11";"19";0;23.05;13.6
"1981";"11";"20";0;23.45;8.28
"1981";"11";"21";0;30.98;14.6
"1981";"11";"22";8.06;22.67;12.46
"1981";"11";"23";0;21.41;8.04
"1981";"11";"24";0;21.27;6.05
"1981";"11";"25";0;28.6;14.3
"1981";"11";"26";0;27.31;14.35
"1981";"11";"27";0;25.43;12.65
"1981";"11";"28";0;25.24;11.34
"1981";"11";"29";7.02;24.41;12.35
"1981";"11";"30";0;20.71;7.3
"1981";"12";"01";0;22.25;12.77
"1981";"12";"02";0;24.8;14.61
"1981";"12";"03";0;28.24;16.15
"1981";"12";"04";0;29.08;15.86
"1981";"12";"05";0;29.88;18.97
"1981";"12";"06";0;30.55;18.74
"1981";"12";"07";0;29.4;17.46
"1981";"12";"08";0;24.38;13.97
"1981";"12";"09";0;25.33;12.43
"1981";"12";"10";0;30.49;14.95
"1981";"12";"11";0;30.84;12.8
"1981";"12";"12";0;29.69;16.05
"1981";"12";"13";0;24.19;11.22
"1981";"12";"14";0;26.56;15.52
"1981";"12";"15";0;28.17;2.58
"1981";"12";"16";0;24.36;12.53
"1981";"12";"17";0;24.41;14.72
"1981";"12";"18";0;29.36;15.43
"1981";"12";"19";0;27.61;14.96
"1981";"12";"20";15.77;25.63;14.32
"1981";"12";"21";0;24.4;12.58
"1981";"12";"22";0;24.94;13.47
"1981";"12";"23";0;26.18;15
"1981";"12";"24";0;24.35;15.25
"1981";"12";"25";0;25.65;15.43
"1981";"12";"26";0;25.63;15.27
"1981";"12";"27";0;26;14.92
"1981";"12";"28";0;27.38;14.96
"1981";"12";"29";0;27.83;16.3
"1981";"12";"30";0;27.54;16.35
"1981";"12";"31";0;26.26;14.67
"1982";"01";"01";0;22.46;15.42
"1982";"01";"02";0;23.72;15.01
"1982";"01";"03";0;23.73;16.1
"1982";"01";"04";0;25.12;17.29
"1982";"01";"05";0;27.7;17.03
"1982";"01";"06";0;26.98;15.64
"1982";"01";"07";0;26.08;11.53
"1982";"01";"08";0;26.25;12.98
"1982";"01";"09";0;29.16;13.3
"1982";"01";"10";0;28.34;17.3
"1982";"01";"11";0;27.43;14.63
"1982";"01";"12";0;27.96;17.61
"1982";"01";"13";0;28.6;17.56
"1982";"01";"14";0;26.27;13.07
"1982";"01";"15";25.2;22.04;16.03
"1982";"01";"16";0;22.31;9.97
"1982";"01";"17";0;26.01;12.2
"1982";"01";"18";0;25.05;15.24
"1982";"01";"19";0;27.5;15.13
"1982";"01";"20";0;26.04;18.34
"1982";"01";"21";0;23.77;16.24
"1982";"01";"22";0;28.71;9.39
"1982";"01";"23";0;27.5;14.72
"1982";"01";"24";0;25.9;13.84
"1982";"01";"25";0;25.23;15.06
"1982";"01";"26";0;27.06;16.38
"1982";"01";"27";0;34.1;16.01
"1982";"01";"28";0;33.12;18.02
"1982";"01";"29";0;32.44;16.18
"1982";"01";"30";0;28.54;17.69
"1982";"01";"31";0;27.24;16.87
"1982";"02";"01";0;29.25;14.66
"1982";"02";"02";0;29.15;20
"1982";"02";"03";0;28.19;19.58
"1982";"02";"04";0;28.49;17.1
"1982";"02";"05";0;27.98;20.1
"1982";"02";"06";0;25.88;16.28
"1982";"02";"07";0;30.97;13.89
"1982";"02";"08";0;31.18;19.9
"1982";"02";"09";0;28.71;20.37
"1982";"02";"10";0;26.94;15.32
"1982";"02";"11";0;27.14;16.36
"1982";"02";"12";0;27.7;17.78
"1982";"02";"13";0;28.45;14.08
"1982";"02";"14";0;28.2;18.39
"1982";"02";"15";0;28.02;16.91
"1982";"02";"16";0;28.68;19.38
"1982";"02";"17";0;24.44;15.8
"1982";"02";"18";0;24.03;15.36
"1982";"02";"19";0;28.85;14.7
"1982";"02";"20";0;29.13;10.84
"1982";"02";"21";0;28.59;13.06
"1982";"02";"22";0;28.99;20.12
"1982";"02";"23";0;33.32;18.98
"1982";"02";"24";0;32.85;18.94
"1982";"02";"25";0;27.12;17.81
"1982";"02";"26";0;26.03;18.42
"1982";"02";"27";0;25.12;17.48
"1982";"02";"28";0;27.87;11.84
"1982";"03";"01";0;27.13;15.65
"1982";"03";"02";0;26.34;18.39
"1982";"03";"03";0;26.02;16.6
"1982";"03";"04";0;25.75;16.36
"1982";"03";"05";0;28.83;23.82
"1982";"03";"06";0;27.5;11.34
"1982";"03";"07";0;27.93;16.61
"1982";"03";"08";0;29.87;20.98
"1982";"03";"09";0;34.87;17.72
"1982";"03";"10";0;24.53;17.61
"1982";"03";"11";0;24.36;16.26
"1982";"03";"12";0;22.65;13.82
"1982";"03";"13";0;22.12;15.62
"1982";"03";"14";0;27.69;19
"1982";"03";"15";0;25.25;13.18
"1982";"03";"16";0;23.77;14.9
"1982";"03";"17";0;26.41;14.08
"1982";"03";"18";0;25.29;15.22
"1982";"03";"19";0;25.18;14.87
"1982";"03";"20";0;22.81;14.51
"1982";"03";"21";0;28.48;14.28
"1982";"03";"22";0;27.7;9.54
"1982";"03";"23";0;31.72;11.75
"1982";"03";"24";0;24.04;11.79
"1982";"03";"25";0;23.67;14.01
"1982";"03";"26";0;22.34;11.15
"1982";"03";"27";18.2;23.5;16.07
"1982";"03";"28";0;23.68;14.2
"1982";"03";"29";0;23.37;11.76
"1982";"03";"30";0;26.57;15.48
"1982";"03";"31";0;26.9;14.35
"1982";"04";"01";0;25.96;15.7
"1982";"04";"02";0;27.89;12.17
"1982";"04";"03";0;27.87;15.56
"1982";"04";"04";0;28.76;13.2
"1982";"04";"05";0;23.73;16.05
"1982";"04";"06";0;20.84;15.54
"1982";"04";"07";0;22.35;16.16
"1982";"04";"08";0;20.84;14.86
"1982";"04";"09";29.55;24.95;16.18
"1982";"04";"10";30.04;21.69;14.07
"1982";"04";"11";0;20.15;12.85
"1982";"04";"12";0;20.29;5.85
"1982";"04";"13";0;19.59;10
"1982";"04";"14";0;19.92;13.2
"1982";"04";"15";0;23.58;11.48
"1982";"04";"16";3.56;21.16;14.4
"1982";"04";"17";2.62;17.34;7.55
"1982";"04";"18";1.88;16.78;9.96
"1982";"04";"19";0;16.45;8.22
"1982";"04";"20";0;20.54;6.64
"1982";"04";"21";0;21.23;13.33
"1982";"04";"22";0;22.41;14.69
"1982";"04";"23";0;26.4;11.46
"1982";"04";"24";0;26.25;11.77
"1982";"04";"25";0;30.55;13.26
"1982";"04";"26";0;23.65;13.9
"1982";"04";"27";0;19.13;13.42
"1982";"04";"28";0;19.77;10.25
"1982";"04";"29";0;19.58;7.2
"1982";"04";"30";0;17.16;6.63
"1982";"05";"01";0;18.72;4.34
"1982";"05";"02";10.88;20.38;5.79
"1982";"05";"03";0;23.76;8.53
"1982";"05";"04";0;20.94;6.61
"1982";"05";"05";0;20.7;6.85
"1982";"05";"06";0;20.72;8.59
"1982";"05";"07";0;22.82;9.6
"1982";"05";"08";0;32.43;12.04
"1982";"05";"09";0;26.33;15.05
"1982";"05";"10";0;19.56;10.46
"1982";"05";"11";0;21.27;12.77
"1982";"05";"12";0;19.76;8.59
"1982";"05";"13";13.4;19.16;8.78
"1982";"05";"14";0;19.35;13.56
"1982";"05";"15";0;20.17;10.49
"1982";"05";"16";0;20.35;10.99
"1982";"05";"17";0;22.96;11.15
"1982";"05";"18";0;19.88;12.6
"1982";"05";"19";0;20.19;8.36
"1982";"05";"20";0;20.42;13.34
"1982";"05";"21";19.94;17.2;14.57
"1982";"05";"22";0;19.22;10.8
"1982";"05";"23";0;19.65;6.76
"1982";"05";"24";7.62;19.26;10.8
"1982";"05";"25";0;16.59;10.72
"1982";"05";"26";0;15.17;8.04
"1982";"05";"27";0;16.68;4.35
"1982";"05";"28";0;20.5;3.26
"1982";"05";"29";0;22.43;5.54
"1982";"05";"30";0;17.49;11.59
"1982";"05";"31";0;18.11;3.59
"1982";"06";"01";0;23.03;5.61
"1982";"06";"02";0;21.3;10.64
"1982";"06";"03";0;17.94;9.28
"1982";"06";"04";0;20.17;12.67
"1982";"06";"05";32.91;17.66;11.45
"1982";"06";"06";7.86;15.53;5.59
"1982";"06";"07";0;15.79;2.26
"1982";"06";"08";0;18.28;1.18
"1982";"06";"09";0;21.11;5.37
"1982";"06";"10";16.81;19.7;10.43
"1982";"06";"11";0;14.95;6.55
"1982";"06";"12";0;15.04;2.8
"1982";"06";"13";0;15.11;4.8
"1982";"06";"14";0;15.19;6.09
"1982";"06";"15";0;14.74;6.11
"1982";"06";"16";27.37;14.31;10.26
"1982";"06";"17";12.73;16.8;6.15
"1982";"06";"18";0;13.8;3.31
"1982";"06";"19";0;16.97;3.49
"1982";"06";"20";0;21.22;4.1
"1982";"06";"21";0;23.18;10.95
"1982";"06";"22";0;15.63;5.45
"1982";"06";"23";0;16.23;7
"1982";"06";"24";0;17.06;6.01
"1982";"06";"25";0;17.87;9.48
"1982";"06";"26";0;16.25;5.41
"1982";"06";"27";0;17.47;4.22
"1982";"06";"28";0;17.62;3.34
"1982";"06";"29";0;19.65;4.81
"1982";"06";"30";0;23.6;9.06
"1982";"07";"01";15.06;16.92;9.46
"1982";"07";"02";0;12.19;5.84
"1982";"07";"03";0;13.77;4.65
"1982";"07";"04";0;15.31;8.83
"1982";"07";"05";0;17.44;9.79
"1982";"07";"06";0;16.44;9.48
"1982";"07";"07";0;15.79;10.1
"1982";"07";"08";0;16.82;4.34
"1982";"07";"09";0;22.98;6.25
"1982";"07";"10";0;18.79;6.22
"1982";"07";"11";0;21.37;7.24
"1982";"07";"12";0;17.43;9.43
"1982";"07";"13";0;16.35;1.71
"1982";"07";"14";0;20.19;4.36
"1982";"07";"15";0;19.78;9.57
"1982";"07";"16";0;16.17;2.44
"1982";"07";"17";0;21.34;3.75
"1982";"07";"18";0;18.41;9.11
"1982";"07";"19";0;15.88;4.09
"1982";"07";"20";0;17.07;8.17
"1982";"07";"21";0;17.66;7.62
"1982";"07";"22";25.09;16.55;10.72
"1982";"07";"23";29.6;15.97;9.28
"1982";"07";"24";0;12.15;6.67
"1982";"07";"25";0;15.52;2.89
"1982";"07";"26";0;16.08;3.53
"1982";"07";"27";0;17.55;4.38
"1982";"07";"28";9.75;18.14;6.61
"1982";"07";"29";0;15.47;10.38
"1982";"07";"30";0;15.66;1.97
"1982";"07";"31";0;18.87;3.64
"1982";"08";"01";0;17.99;9.51
"1982";"08";"02";0;16.84;4.51
"1982";"08";"03";19.79;17.87;8.88
"1982";"08";"04";0;15.68;7.38
"1982";"08";"05";0;15.81;5.1
"1982";"08";"06";0;14.64;4.1
"1982";"08";"07";0;15.98;1.81
"1982";"08";"08";0;24.69;10.7
"1982";"08";"09";11.66;15.93;11.11
"1982";"08";"10";32.12;17.09;10.74
"1982";"08";"11";0;15.25;8.77
"1982";"08";"12";0;17.08;5
"1982";"08";"13";0;19.04;3.22
"1982";"08";"14";0;19.74;5.16
"1982";"08";"15";0;17.47;10.08
"1982";"08";"16";0;18.09;3.82
"1982";"08";"17";0;17.48;4.91
"1982";"08";"18";0;19.03;4.37
"1982";"08";"19";0;19.79;4.49
"1982";"08";"20";0;19.3;7.97
"1982";"08";"21";0;14.46;4.9
"1982";"08";"22";0;13.52;0.77
"1982";"08";"23";0;18.49;3.44
"1982";"08";"24";0;18.39;10.37
"1982";"08";"25";0;19.31;3.08
"1982";"08";"26";0;22.98;4.56
"1982";"08";"27";0;21.74;11.54
"1982";"08";"28";0;17.17;10.48
"1982";"08";"29";0;18.36;9.77
"1982";"08";"30";0;18.98;5.22
"1982";"08";"31";0;18.41;11.27
"1982";"09";"01";0;14.3;11.65
"1982";"09";"02";0;19.84;12.09
"1982";"09";"03";0;18.24;9.18
"1982";"09";"04";0;17.06;10.22
"1982";"09";"05";0;18.85;4
"1982";"09";"06";0;21.63;11.12
"1982";"09";"07";0;20.11;6.34
"1982";"09";"08";0;22.6;6.7
"1982";"09";"09";0;25.06;5.56
"1982";"09";"10";0;29.8;12.49
"1982";"09";"11";0;19.8;12.92
"1982";"09";"12";0;17.37;11.15
"1982";"09";"13";0;16.26;10.93
"1982";"09";"14";0;14.98;10.78
"1982";"09";"15";0;16.37;10.62
"1982";"09";"16";0;17.5;6.05
"1982";"09";"17";0;23.75;4.79
"1982";"09";"18";0;21.12;9.4
"1982";"09";"19";0;19.76;12.24
"1982";"09";"20";0;20.28;12.33
"1982";"09";"21";0;21.89;7.64
"1982";"09";"22";0;19.27;5.51
"1982";"09";"23";0;22.98;11.14
"1982";"09";"24";0;25.58;8
"1982";"09";"25";0;24.8;13.28
"1982";"09";"26";0;26.04;9.44
"1982";"09";"27";0;25.98;10.43
"1982";"09";"28";0;21.35;11.76
"1982";"09";"29";0;25.39;9.66
"1982";"09";"30";0;24.86;11.52
"1982";"10";"01";0;23.26;9.18
"1982";"10";"02";0;25.61;11.9
"1982";"10";"03";0;22.76;12.53
"1982";"10";"04";0;28.84;14.7
"1982";"10";"05";3.69;33.72;13.77
"1982";"10";"06";0;28.04;14.62
"1982";"10";"07";15.38;19.29;10.93
"1982";"10";"08";0;17.56;7.54
"1982";"10";"09";0;17.23;8.55
"1982";"10";"10";0;20.79;6.32
"1982";"10";"11";0;24.68;12.53
"1982";"10";"12";14.61;24.56;12.21
"1982";"10";"13";0;19.94;11.87
"1982";"10";"14";13.7;18.56;12.96
"1982";"10";"15";0;20.23;12.78
"1982";"10";"16";0;20.67;9.71
"1982";"10";"17";0;25.23;12.67
"1982";"10";"18";0;22.45;12.34
"1982";"10";"19";0;23.05;12.94
"1982";"10";"20";0;21.83;10.87
"1982";"10";"21";0;18.4;10.34
"1982";"10";"22";0;22.44;6.9
"1982";"10";"23";0;28.45;8.39
"1982";"10";"24";0;26.25;9.68
"1982";"10";"25";0;23.25;12.55
"1982";"10";"26";0;20.25;11.03
"1982";"10";"27";0;18.59;5.2
"1982";"10";"28";0;26.9;11.08
"1982";"10";"29";0;29.95;12.26
"1982";"10";"30";0;26.45;14.35
"1982";"10";"31";0;20.37;12.71
"1982";"11";"01";0;20.43;12.43
"1982";"11";"02";0;23.27;11.6
"1982";"11";"03";0;26.65;7.45
"1982";"11";"04";0;26.4;12.39
"1982";"11";"05";0;25.93;11.42
"1982";"11";"06";0;25.1;13.83
"1982";"11";"07";0;23.19;11.02
"1982";"11";"08";0;24.19;12.17
"1982";"11";"09";0;20.25;12.51
"1982";"11";"10";0;21.38;10.12
"1982";"11";"11";0;22.39;9.61
"1982";"11";"12";0;19.6;10.47
"1982";"11";"13";0;20.1;11.37
"1982";"11";"14";13.58;25.58;10.97
"1982";"11";"15";13.58;31.63;15.11
"1982";"11";"16";0;24.57;13.58
"1982";"11";"17";0;25.69;14.47
"1982";"11";"18";0;22.04;15.17
"1982";"11";"19";0;23.14;9.36
"1982";"11";"20";0;23;12.07
"1982";"11";"21";0;19.95;10.04
"1982";"11";"22";0;19.55;9.63
