year;month;day;precip;tmax;tmin
1980;09;16;0;29;22
1980;09;17;0;32;23
1980;09;18;4;31;22
1980;09;19;18.4;29;22
1980;09;20;6.8;31;23
1980;09;21;0;31;23
1980;09;22;59.6;30;23
1980;09;23;35.3;23;22
1980;09;24;24.6;24;19
1980;09;25;0;29;22
1980;09;26;0;37;23
1980;09;27;14.8;32;23
1980;09;28;8.6;32;24
1980;09;29;0;32;23
1980;09;30;43.5;30;25
1980;10;01;0;30;23
1980;10;02;3.9;30;22
1980;10;03;4.5;28;23
1980;10;04;21;26;22
1980;10;05;1.3;25;22
1980;10;06;5.6;24;21
1980;10;07;16.8;25;20
1980;10;08;2.2;27;21
1980;10;09;0;29;20
1980;10;10;0;27;21
1980;10;11;20;27;21
1980;10;12;10.7;27;21
1980;10;13;3.4;27;21
1980;10;14;0;30;21
1980;10;15;0;30;22
1980;10;16;0;34;22
1980;10;17;0;33;23
1980;10;18;0;34;24
1980;10;19;0;34;24
1980;10;20;0;31;24
1980;10;21;0;27;22
1980;10;22;2.9;27;24
1980;10;23;24.9;30;24
1980;10;24;80.1;30;24
1980;10;25;51.7;27;22
1980;10;26;0;29;23
1980;10;27;0;32;24
1980;10;28;31;35;24
1980;10;29;42.9;23;21
1980;10;30;12.5;19;18
1980;10;31;17;23;16
1980;11;01;NA;23.4718856811523;18.7980213165283
1980;11;02;NA;24.3151950836182;20.446569442749
1980;11;03;NA;27.1617412567139;20.4627151489258
1980;11;04;NA;24.8743381500244;21.4292488098145
1980;11;05;NA;23.8296089172363;20.8874549865723
1980;11;06;NA;23.4287796020508;20.1692142486572
1980;11;07;NA;26.3955364227295;18.6469497680664
1980;11;08;NA;27.5163097381592;18.2364635467529
1980;11;09;NA;27.35910987854;19.9323215484619
1980;11;10;NA;26.6370868682861;18.7452182769775
1980;11;11;NA;26.5160865783691;20.1122741699219
1980;11;12;NA;27.0524883270264;19.8506031036377
1980;11;13;NA;27.679801940918;20.7383403778076
1980;11;14;NA;27.6382102966309;19.5453243255615
1980;11;15;NA;27.7206840515137;19.0031089782715
1980;11;16;NA;27.6821956634521;20.5916767120361
1980;11;17;NA;27.0066146850586;21.3555126190186
1980;11;18;NA;22.0757884979248;19.6438541412354
1980;11;19;NA;21.5574073791504;18.1044311523438
1980;11;20;NA;22.0483589172363;18.1791973114014
1980;11;21;NA;23.5014801025391;19.2183685302734
1980;11;22;NA;24.7642974853516;20.5024929046631
1980;11;23;NA;27.8757724761963;21.0670928955078
1980;11;24;NA;26.3091678619385;21.0814590454102
1980;11;25;NA;27.4956378936768;22.4953117370605
1980;11;26;NA;26.0368881225586;19.9805278778076
1980;11;27;NA;21.0709800720215;18.207576751709
1980;11;28;NA;19.9219627380371;17.191463470459
1980;11;29;NA;23.3064498901367;17.3024768829346
1980;11;30;NA;22.8858451843262;17.1860733032227
1980;12;01;0;25;18
1980;12;02;4.6;23;19
1980;12;03;50;26;20
1980;12;04;4.4;25;21
1980;12;05;7;23;20
1980;12;06;8.1;25;21
1980;12;07;7.2;25;21
1980;12;08;0;26;22
1980;12;09;7.9;28;21
1980;12;10;54;25;20
1980;12;11;33.5;17;15
1980;12;12;29.2;20;15
1980;12;13;5;23;16
1980;12;14;0;25;16
1980;12;15;0;26;16
1980;12;16;0;25;16
1980;12;17;0;25;15
1980;12;18;0;25;13
1980;12;19;0;24;15
1980;12;20;7.3;24;17
1980;12;21;10.3;19;15
1980;12;22;2.2;20;16
1980;12;23;3.8;22;17
1980;12;24;43.3;22;18
1980;12;25;34.1;20.6;18
1980;12;26;0;20;15
1980;12;27;0;22;15
1980;12;28;0;24;15
1980;12;29;0;25;15
1980;12;30;5.1;20;15
1980;12;31;0;20;16
1981;01;01;1.2;24;17
1981;01;02;1.4;21;17
1981;01;03;3.5;23;16
1981;01;04;2.8;21;17
1981;01;05;0;23;18
1981;01;06;0;22;17
1981;01;07;0;24;19
1981;01;08;0;25;19
1981;01;09;5;25;20
1981;01;10;4;23;20
1981;01;11;10;21.1;20
1981;01;12;2.3;20.1;19
1981;01;13;0;23;16
1981;01;14;0;24;14
1981;01;15;0;25;16
1981;01;16;1;24;15
1981;01;17;30;24;19
1981;01;18;10.5;22;17
1981;01;19;0;21;17
1981;01;20;3.9;22;17
1981;01;21;1.3;22;19
1981;01;22;8.6;20.1;19
1981;01;23;3.7;17.1;16
1981;01;24;0;20;15
1981;01;25;0;27;14
1981;01;26;0;31;15
1981;01;27;0;33;12
1981;01;28;0;24;15
1981;01;29;0;22;17
1981;01;30;0;24;18
1981;01;31;0;28;19
1981;02;01;6.5;35;18
1981;02;02;13.8;19.1;18
1981;02;03;6.3;19;16
1981;02;04;5.6;20;16
1981;02;05;3;21;17
1981;02;06;1.8;21;18
1981;02;07;0.3;27;19
1981;02;08;0;32;19
1981;02;09;0.4;26;20
1981;02;10;0;35;18
1981;02;11;56.2;30;14
1981;02;12;42.6;18;15
1981;02;13;38.5;22;14
1981;02;14;63;21;16
1981;02;15;39.1;19;17
1981;02;16;17.3;21;16
1981;02;17;12.9;21;18
1981;02;18;18;22;19
1981;02;19;35;23;20
1981;02;20;5;24;20
1981;02;21;0;25;20
1981;02;22;10.5;25;21
1981;02;23;20;18;15
1981;02;24;4.2;21;16
1981;02;25;1.4;25;17
1981;02;26;0.5;27;19
1981;02;27;0;27;18
1981;02;28;0;34;19
1981;03;01;0;29;21
1981;03;02;0;31;19
1981;03;03;0;33;21
1981;03;04;0;38;19
1981;03;05;0;32;17
1981;03;06;0;29;20
1981;03;07;0;32;21
1981;03;08;5;25;22
1981;03;09;35;23;19
1981;03;10;28;25;19
1981;03;11;15.5;24;20
1981;03;12;1;29;19
1981;03;13;5;27;21
1981;03;14;9.5;26;22
1981;03;15;0;30;22
1981;03;16;0;27;21
1981;03;17;0;25;20
1981;03;18;0;37;19
1981;03;19;1.5;23;19
1981;03;20;0;28;13
1981;03;21;0;37;16
1981;03;22;0;33;14
1981;03;23;0;26;16
1981;03;24;0;26;16
1981;03;25;0;25;19
1981;03;26;0;27;20
1981;03;27;0;30;19
1981;03;28;0;28;20
1981;03;29;0;30;15
1981;03;30;0;37;20
1981;03;31;0;36;20
1981;04;01;0;35;21
1981;04;02;0;31;23
1981;04;03;0;34;21
1981;04;04;0;35;22
1981;04;05;47.3;31;21
1981;04;06;15.1;23;20
1981;04;07;0;29;20
1981;04;08;0;30;21
1981;04;09;0;30;22
1981;04;10;14;30;22
1981;04;11;4.2;30;23
1981;04;12;7;28;23
1981;04;13;0;30;22
1981;04;14;22.3;28;22
1981;04;15;15.2;27;22
1981;04;16;15.3;29;22
1981;04;17;14;28;21
1981;04;18;0;30;21
1981;04;19;0;32;21
1981;04;20;0;32;21
1981;04;21;0;33;21
1981;04;22;0;35;22
1981;04;23;0;37;24
1981;04;24;0;37;22
1981;04;25;36.6;33;24
1981;04;26;0;30;23
1981;04;27;0;31;23
1981;04;28;0;33;23
1981;04;29;0;30;24
1981;04;30;0;33;22
1981;05;01;0;36;21
1981;05;02;0;27;20
1981;05;03;0;36;19
1981;05;04;0;29;20
1981;05;05;0;29;20
1981;05;06;0;30;20
1981;05;07;0;29;22
1981;05;08;0;37;24
1981;05;09;1.4;23;21
1981;05;10;0;27;20
1981;05;11;0;26;20
1981;05;12;0;25;24
1981;05;13;0;36;20
1981;05;14;0;35;22
1981;05;15;0;32;21
1981;05;16;0;37;21
1981;05;17;0;37;21
1981;05;18;0;39;21
1981;05;19;0;34;24
1981;05;20;5;36;24
1981;05;21;0;34;24
1981;05;22;19.6;37;20
1981;05;23;0;35;21
1981;05;24;0;36;23
1981;05;25;0;38;23
1981;05;26;0;36;22
1981;05;27;7.1;36;25
1981;05;28;0;35;24
1981;05;29;4;35;24
1981;05;30;7.1;36;23
1981;05;31;47.3;34;24
1981;06;01;74;31;24
1981;06;02;7.8;30;24
1981;06;03;0;31;24
1981;06;04;0;33;23
1981;06;05;0;33;23
1981;06;06;18;33;22
1981;06;07;15.9;30;24
1981;06;08;2.8;30;24
1981;06;09;0;33;24
1981;06;10;0;33;23
1981;06;11;0;35;22
1981;06;12;0;31;22
1981;06;13;60;34;23
1981;06;14;4;32;24
1981;06;15;23.7;32;24
1981;06;16;7.4;30;23
1981;06;17;0;34;23
1981;06;18;25.5;33;23
1981;06;19;50;31;23
1981;06;20;33.3;33;23
1981;06;21;1;31;23
1981;06;22;1.5;33;24
1981;06;23;20;33;24
1981;06;24;53;29;23
1981;06;25;107.8;31;23
1981;06;26;32.2;28;23
1981;06;27;20.5;29;22
1981;06;28;65.8;30;22
1981;06;29;110.2;27;23
1981;06;30;12;27;23
1981;07;01;1.8;27;23
1981;07;02;2;27;23
1981;07;03;100.2;31;23
1981;07;04;0;33;23
1981;07;05;5.8;35;24
1981;07;06;0.4;35;22
1981;07;07;51;32;24
1981;07;08;42.5;33;23
1981;07;09;83.5;27;22
1981;07;10;50.5;28;23
1981;07;11;20.5;30;23
1981;07;12;26.6;30;23
1981;07;13;20.5;28;23
1981;07;14;42.8;30;23
1981;07;15;6;35;23
1981;07;16;0;31;22
1981;07;17;6.8;34;23
1981;07;18;0;33;23
1981;07;19;1.5;31;23
1981;07;20;20.8;30;22
1981;07;21;5.7;33;23
1981;07;22;0;31;23
1981;07;23;15.4;33;23
1981;07;24;22.7;32;24
1981;07;25;0;32;23
1981;07;26;7.8;34;23
1981;07;27;1.5;33;24
1981;07;28;0.7;31;23
1981;07;29;0;32;24
1981;07;30;9.5;31;23
1981;07;31;40;31;24
1981;08;01;35.7;30;23
1981;08;02;3.4;30;22
1981;08;03;60.9;31;24
1981;08;04;0;30;22
1981;08;05;0;32;23
1981;08;06;0;31;21
1981;08;07;22.5;30;23
1981;08;08;60.5;31;22
1981;08;09;56.4;31;23
1981;08;10;12;32;23
1981;08;11;71.2;30;22
1981;08;12;3.2;30.5;22
1981;08;13;80.5;31;24
1981;08;14;228.3;30;23
1981;08;15;0.5;28;22
1981;08;16;1;32;23.5
1981;08;17;52.8;34;23
1981;08;18;22.9;33;23.5
1981;08;19;24.9;29.5;23
1981;08;20;12;29;23
1981;08;21;4.8;32;23.5
1981;08;22;73;31;23.5
1981;08;23;36.2;30.5;23.5
1981;08;24;28.9;29.5;22.5
1981;08;25;40.3;28.5;22
1981;08;26;16.5;29;23.5
1981;08;27;2.5;25.5;22.5
1981;08;28;0;31.5;22.5
1981;08;29;0;35.5;22.5
1981;08;30;2.9;33.5;23.5
1981;08;31;0;34.5;23.5
1981;09;01;20.5;34.5;22.5
1981;09;02;0;35.5;21.5
1981;09;03;0;31.5;22.5
1981;09;04;30.7;30.5;22.5
1981;09;05;17.2;31.5;23.5
1981;09;06;0;31.5;24.5
1981;09;07;1.5;30.5;22.5
1981;09;08;33.6;30;23.5
1981;09;09;60.5;31.5;22.5
1981;09;10;15.5;29.5;23.5
1981;09;11;14.2;30.5;23
1981;09;12;66.1;31.5;23.5
1981;09;13;1.2;32.5;23.5
1981;09;14;0;33.5;22.5
1981;09;15;2.5;32.5;22
1981;09;16;80.1;30.5;22.5
1981;09;17;30.2;28;22.5
1981;09;18;0.5;27.5;22.5
1981;09;19;3.6;30;21.5
1981;09;20;0;30.5;21.5
1981;09;21;46.6;35;21.5
1981;09;22;9.2;30;23.5
1981;09;23;81.1;27;23.5
1981;09;24;11.1;29.5;21.5
1981;09;25;20.8;28;23
1981;09;26;1.6;31.5;21.5
1981;09;27;105.1;29.5;22.5
1981;09;28;11.5;30.5;23.5
1981;09;29;33.5;25.5;23.5
1981;09;30;14.3;29.5;22.5
1981;10;01;7.1;32.5;23
1981;10;02;55.4;29.5;22.5
1981;10;03;20.8;29.5;23
1981;10;04;8.7;30;23.5
1981;10;05;1.5;31.5;23.5
1981;10;06;0;31;24
1981;10;07;1.2;30;22.5
1981;10;08;13.2;31;23.5
1981;10;09;0;34.5;23
1981;10;10;20.5;33;24
1981;10;11;9.6;30;23
1981;10;12;8.4;30;23.5
1981;10;13;1.2;30.5;23
1981;10;14;0;33;24.5
1981;10;15;0;34.5;23
1981;10;16;1.5;27.5;24
1981;10;17;0;30;22.5
1981;10;18;5.9;30.5;22
1981;10;19;7.2;27;22.5
1981;10;20;2.3;27.5;20.5
1981;10;21;4.5;27.5;20
1981;10;22;10.8;25;22.5
1981;10;23;66.5;23.6;22
1981;10;24;8.1;23;21.5
1981;10;25;0;30.5;21.5
1981;10;26;48.2;28.5;22
1981;10;27;110.9;23.5;22
1981;10;28;0.5;23;19
1981;10;29;0;26.5;19.5
1981;10;30;0;30.5;20.5
1981;10;31;18;31.5;21
1981;11;01;9.5;30.5;22.5
1981;11;02;10.1;20;18
1981;11;03;13.1;21;16
1981;11;04;13.3;22.5;17
1981;11;05;50.1;25;19
1981;11;06;12.7;27;21
1981;11;07;0;28.5;21
1981;11;08;0;30;18.5
1981;11;09;0;26;18
1981;11;10;10.5;21.1;19.5
1981;11;11;1.1;22;18
1981;11;12;0;25;18
1981;11;13;0;26;18
1981;11;14;0;27;17.5
1981;11;15;0;27.5;18
1981;11;16;0;28;16
1981;11;17;0;27;17
1981;11;18;0;28;17.5
1981;11;19;0;30;18
1981;11;20;9.9;25;18
1981;11;21;3.6;22;18
1981;11;22;0;28;17
1981;11;23;0;28;18.5
1981;11;24;0;29.5;19
1981;11;25;0;28;17
1981;11;26;0;34;18
1981;11;27;0;34;20
1981;11;28;0.5;30;20.5
1981;11;29;0;28;21.5
1981;11;30;0;32;23
1981;12;01;1.3;34;19
1981;12;02;61.5;29;20
1981;12;03;106.2;27;23
1981;12;04;19.1;24;22.5
1981;12;05;0;26;20
1981;12;06;0;26;16.5
1981;12;07;0;26.5;16
1981;12;08;0;28;16
1981;12;09;9.9;24;16.5
1981;12;10;3.5;23;16.5
1981;12;11;0;24;17.5
1981;12;12;0;27;17
1981;12;13;0;26;18
1981;12;14;0;29;19
1981;12;15;20.5;27;19.5
1981;12;16;0;26;15.5
1981;12;17;0;26;17
1981;12;18;30.2;22;20
1981;12;19;8.2;26;17
1981;12;20;0;22;17
1981;12;21;0;23;18
1981;12;22;0;30;18
1981;12;23;0;28;19
1981;12;24;18;30.5;18
1981;12;25;6.5;28;20
1981;12;26;0;23;19
1981;12;27;0;28;19
1981;12;28;0;30;18
1981;12;29;0;27;18
1981;12;30;5.3;24;19
1981;12;31;0;26;19
1982;01;01;0;29;19
1982;01;02;0;32.5;20
1982;01;03;0;33;13
1982;01;04;0.5;26;13
1982;01;05;0;22;17
1982;01;06;0;28;18
1982;01;07;8.1;30;16
1982;01;08;32.5;23.5;20
1982;01;09;8.2;20;18
1982;01;10;7.9;22;17
1982;01;11;0.3;25;18
1982;01;12;0;25;17
1982;01;13;10.4;32;17
1982;01;14;20;22;16
1982;01;15;0;21;15
1982;01;16;2.5;25;15.5
1982;01;17;6.3;21.5;17
1982;01;18;0;24;19
1982;01;19;0;26;20
1982;01;20;0;29;19
1982;01;21;0;29;19.5
1982;01;22;0;30;19
1982;01;23;0;31;19
1982;01;24;0;26;21
1982;01;25;0;30;19
1982;01;26;27.1;28;19
1982;01;27;0.5;26.5;19
1982;01;28;0;32;19.5
1982;01;29;0;26.5;19.5
1982;01;30;0;32.5;18.5
1982;01;31;33.9;23;15.5
1982;02;01;0;22.5;16
1982;02;02;0;32;16.5
1982;02;03;2;24;17
1982;02;04;5.5;22.5;19
1982;02;05;21.9;23;20.5
1982;02;06;23.5;22.1;21
1982;02;07;4.5;18;16
1982;02;08;0.5;23;16
1982;02;09;0;31;17
1982;02;10;1.7;23;19
1982;02;11;4.8;22;20
1982;02;12;7.2;30;20.5
1982;02;13;6.2;25;21
1982;02;14;0;25;19
1982;02;15;0;32;19
1982;02;16;0;33;19
1982;02;17;0;30;21
1982;02;18;0;33;21.5
1982;02;19;6.3;31;22
1982;02;20;0;30;23
1982;02;21;3.1;29.5;21.5
1982;02;22;9.9;25;20
1982;02;23;0;29;20
1982;02;24;0;29;20
1982;02;25;0;30;19
1982;02;26;30.9;30;19
1982;02;27;15.3;19;18
1982;02;28;30.5;19;17
1982;03;01;36.7;20.5;17
1982;03;02;3.2;24.5;18
1982;03;03;0;30.5;16
1982;03;04;0;34;16
1982;03;05;0;33;13
1982;03;06;30.8;33;13
1982;03;07;20;27;16
1982;03;08;2.4;23;13
1982;03;09;3.7;29;14
1982;03;10;2.1;23;17
1982;03;11;1;28;18
1982;03;12;0;31;19
1982;03;13;0;35;21
1982;03;14;0;35;21
1982;03;15;0;35;18.5
1982;03;16;0;36;16
1982;03;17;0;32.5;16
1982;03;18;0;35;17
1982;03;19;0;31.5;22.5
1982;03;20;0;35.5;20.5
1982;03;21;0;36.5;16.5
1982;03;22;0;36;17.5
1982;03;23;0;33;18.5
1982;03;24;0;37;20
1982;03;25;0;35;17
1982;03;26;2;30;18
1982;03;27;0;33.5;21
1982;03;28;2;32;22
1982;03;29;0;26;22
1982;03;30;0;34.5;22.5
1982;03;31;0;33.5;22.5
1982;04;01;0;33.0436553955078;23.60862159729
1982;04;02;0;34.5070724487305;24.821928024292
1982;04;03;0;33.7587089538574;23.4284000396729
1982;04;04;3.993376;30.3874835968018;24.1289653778076
1982;04;05;0;35.9330596923828;23.8562965393066
1982;04;06;0;35.7620620727539;22.3267784118652
1982;04;07;0;34.7608795166016;24.4992141723633
1982;04;08;0;37.1718292236328;22.7258052825928
1982;04;09;0;36.0179405212402;23.4915752410889
1982;04;10;0;34.5204086303711;23.6010036468506
1982;04;11;0;32.7795486450195;23.772159576416
1982;04;12;0;32.3651008605957;23.6432113647461
1982;04;13;0;32.5984687805176;21.9086017608643
1982;04;14;0;37;20.5
1982;04;15;0;38;20
1982;04;16;0;36;15
1982;04;17;0;37;15
1982;04;18;0;38;17
1982;04;19;0;35;22
1982;04;20;0;37;21
1982;04;21;29.5;26;21
1982;04;22;28;28;22
1982;04;23;24;23.5;20
1982;04;24;0;29.5;20
1982;04;25;0;34;18
1982;04;26;0;34;22
1982;04;27;0;35;23
1982;04;28;10.9;36.5;21
1982;04;29;2.9;32.5;20
1982;04;30;8;31.5;22
1982;05;01;4.5;35;22.5
1982;05;02;3.1;29.5;22.5
1982;05;03;0;30;22
1982;05;04;0;31;19
1982;05;05;0;32;19
1982;05;06;0;36;21
1982;05;07;0;35;22
1982;05;08;2.5;32;24
1982;05;09;0;34;22
1982;05;10;0;36;23
1982;05;11;0;35;22
1982;05;12;0;37;23.5
1982;05;13;0;38.5;24
1982;05;14;0;38.5;21.5
1982;05;15;0;33.5;22
1982;05;16;0;33.5;24.5
1982;05;17;0;34.5;23
1982;05;18;0;32;24
1982;05;19;0;31.5;22
1982;05;20;16.7;32.5;23
1982;05;21;3.5;29;23
1982;05;22;13.6;30;24
1982;05;23;0;32.5;24
1982;05;24;11.4;34;22.5
1982;05;25;1.6;35.5;22.5
1982;05;26;0.2;35.5;24
1982;05;27;0;35;25
1982;05;28;0;35.5;24
1982;05;29;11.1;37.5;24.5
1982;05;30;6.5;29.5;22
1982;05;31;12.4;34.5;22
1982;06;01;0;34;23
1982;06;02;0;35.5;21
1982;06;03;37.8;36;22
1982;06;04;0;37.5;23
1982;06;05;0;34;25
1982;06;06;0;34;25
1982;06;07;0;37.5;23
1982;06;08;31.5;34;23
1982;06;09;0;34;21.5
1982;06;10;55;34;23
1982;06;11;25.5;32.5;22
1982;06;12;0;32.5;22.5
1982;06;13;63.5;32.5;24
1982;06;14;71.5;33.5;23
1982;06;15;9.2;31.5;23
1982;06;16;3.2;34;23
1982;06;17;1.3;33.5;24
1982;06;18;0;32.5;24
1982;06;19;2.2;32;24
1982;06;20;20;33.5;24
1982;06;21;0.7;33;23
1982;06;22;40;32.5;24
1982;06;23;0;33.5;21.5
1982;06;24;28.1;29;23
1982;06;25;6.5;32.5;23
1982;06;26;2.9;32;23
1982;06;27;18.5;32;23.5
1982;06;28;4.9;31.5;23.5
1982;06;29;22.9;33.5;22.5
1982;06;30;0;33;22
1982;07;01;0;32;23
1982;07;02;3.2;32;24
1982;07;03;20.5;32.5;22
1982;07;04;0;33;16
1982;07;05;0;32;21
1982;07;06;0;32;22
1982;07;07;0;30;22
1982;07;08;2.5;32;21.5
1982;07;09;0.6;31;21
1982;07;10;0.6;30.5;21.5
1982;07;11;31.1;31;22
1982;07;12;65.2;31.5;22
1982;07;13;65;29;21
1982;07;14;34.3;30.5;20.5
1982;07;15;29.6;30;21
1982;07;16;15.6;28.5;21.5
1982;07;17;6.9;29.5;22.5
1982;07;18;0;30;22.5
1982;07;19;26.6;32;23
1982;07;20;27.9;32.5;22.5
1982;07;21;42;31.5;19.5
1982;07;22;47.8;30.5;21
1982;07;23;49.5;29.5;21
1982;07;24;24.3;29;21.5
1982;07;25;10.2;31.5;21
