year;month;day;precip;tmax;tmin
1980;01;01;NA;25.3791484832764;19.5087490081787
1980;01;02;NA;24.0592403411865;15.6261196136475
1980;01;03;NA;26.3760242462158;15.0725393295288
1980;01;04;NA;23.7291278839111;18.0312175750732
1980;01;05;NA;23.1505432128906;17.7795276641846
1980;01;06;NA;23.4866352081299;18.6132316589355
1980;01;07;NA;26.8088626861572;17.2441730499268
1980;01;08;NA;23.6057529449463;19.8946266174316
1980;01;09;NA;26.9484558105469;20.5367469787598
1980;01;10;NA;26.5007553100586;19.8069114685059
1980;01;11;NA;26.5967330932617;20.6922760009766
1980;01;12;NA;28.004581451416;19.8013076782227
1980;01;13;NA;24.3420639038086;19.8496379852295
1980;01;14;NA;26.2977390289307;19.908073425293
1980;01;15;NA;27.2619247436523;19.5002403259277
1980;01;16;NA;25.335657119751;20.6104507446289
1980;01;17;NA;30.4631614685059;20.1349124908447
1980;01;18;NA;30.2342128753662;21.2677593231201
1980;01;19;NA;29.1550750732422;20.070104598999
1980;01;20;NA;27.6752071380615;21.2640533447266
1980;01;21;NA;27.9258499145508;22.223949432373
1980;01;22;NA;27.5861263275146;21.6695117950439
1980;01;23;NA;24.6151123046875;20.476131439209
1980;01;24;NA;25.6553077697754;17.1300659179688
1980;01;25;NA;20.504150390625;16.2907676696777
1980;01;26;NA;24.3764114379883;19.0367221832275
1980;01;27;NA;26.5578556060791;19.4132404327393
1980;01;28;NA;28.2465114593506;20.9460067749023
1980;01;29;NA;28.239652633667;21.3356647491455
1980;01;30;NA;27.6469211578369;22.635799407959
1980;01;31;NA;29.2568130493164;22.8845844268799
1980;02;01;15.6;27;15
1980;02;02;12.8;29;19
1980;02;03;12.6;28;21
1980;02;04;6.1;30;20
1980;02;05;0;30;20
1980;02;06;32;28;22
1980;02;07;3.2;24;18
1980;02;08;36.2;30;12
1980;02;09;0;31;20
1980;02;10;6.5;30;18
1980;02;11;0.8;31;18
1980;02;12;0;23.8769264221191;19
1980;02;13;0;23;21
1980;02;14;0;32;20
1980;02;15;58;33;22
1980;02;16;0.4;33;19
1980;02;17;0.9;30.4234390258789;19
1980;02;18;0.4;22;16
1980;02;19;5.6;26;17
1980;02;20;0;29;18
1980;02;21;0;29;19
1980;02;22;3.2;31;20
1980;02;23;0;30;21
1980;02;24;2.6;32;20
1980;02;25;3.2;32;21
1980;02;26;0;27.5987110137939;20
1980;02;27;2.3;31.5;18.5
1980;02;28;0;22.6113204956055;20
1980;02;29;10.6;24.4572124481201;20
1980;03;01;0;34;19.5
1980;03;02;0;38;19
1980;03;03;0;36;14
1980;03;04;0;40;14
1980;03;05;0;41;15
1980;03;06;0;39;22
1980;03;07;0;38;21
1980;03;08;0;40;22
1980;03;09;0;39;21
1980;03;10;0;42;20
1980;03;11;0;39;27
1980;03;12;0;31;21
1980;03;13;0;32;22
1980;03;14;0;38;22
1980;03;15;0;36;27
1980;03;16;0;34;30
1980;03;17;0;39;22
1980;03;18;0;35;19
1980;03;19;0;36;22
1980;03;20;0;36;31
1980;03;21;0;28;27
1980;03;22;0;34;26
1980;03;23;0;31.5;29
1980;03;24;0;32;28
1980;03;25;0;36;29
1980;03;26;0;38;25
1980;03;27;0;31;23
1980;03;28;0;35;27
1980;03;29;0;37;29
1980;03;30;0;33;23
1980;03;31;0;32;20
1980;04;01;0;30.5;26.5
1980;04;02;0;31.5;23
1980;04;03;0;31.8;23.5
1980;04;04;0;31;25
1980;04;05;0;31;25
1980;04;06;9.5;31;24.5
1980;04;07;23;31.5;22.5
1980;04;08;0;28.8;22
1980;04;09;18.5;30.5;22
1980;04;10;0;30;21
1980;04;11;0;30.5;24.5
1980;04;12;0;31;24.5
1980;04;13;0;30.5;25
1980;04;14;0;31.5;23
1980;04;15;0;31;23
1980;04;16;22;30.5;22
1980;04;17;0;30.5;22
1980;04;18;0;30.8;21
1980;04;19;0;30;25
1980;04;20;0;31;24.5
1980;04;21;0;30;23.5
1980;04;22;0;31;24.5
1980;04;23;26;32;23
1980;04;24;23.5;32;23.5
1980;04;25;0;31;23
1980;04;26;0;30;24.5
1980;04;27;0;30;25.5
1980;04;28;15.5;32.5;24.5
1980;04;29;0;30.5;23
1980;04;30;0;30.5;25
1980;05;01;NA;32.8826065063477;20.2515029907227
1980;05;02;NA;38.1399230957031;23.2130317687988
1980;05;03;NA;35.1765556335449;23.2659606933594
1980;05;04;NA;30.7831859588623;24.5722694396973
1980;05;05;NA;32.8002395629883;24.9223480224609
1980;05;06;NA;31.1788024902344;23.257251739502
1980;05;07;NA;33.0755996704102;23.5558948516846
1980;05;08;NA;36.7292442321777;23.805212020874
1980;05;09;NA;37.9585914611816;24.1090564727783
1980;05;10;NA;33.4765319824219;26.6790657043457
1980;05;11;NA;36.8007011413574;25.5678157806396
1980;05;12;NA;37.5950698852539;26.0700988769531
1980;05;13;NA;37.8995246887207;24.8790683746338
1980;05;14;NA;33.5929641723633;26.4858722686768
1980;05;15;NA;37.0807228088379;26.410572052002
1980;05;16;NA;35.9426651000977;26.2411975860596
1980;05;17;NA;38.4687118530273;26.2681484222412
1980;05;18;NA;35.9142723083496;24.8509998321533
1980;05;19;NA;32.3112182617188;27.9061756134033
1980;05;20;NA;36.5739059448242;21.8269386291504
1980;05;21;NA;32.5033264160156;28.5422439575195
1980;05;22;NA;35.2461013793945;26.8781909942627
1980;05;23;NA;33.9241561889648;26.2232303619385
1980;05;24;NA;35.0333671569824;28.8036785125732
1980;05;25;NA;38.0841178894043;26.1092052459717
1980;05;26;NA;38.0653305053711;25.4750328063965
1980;05;27;NA;37.259204864502;26.790506362915
1980;05;28;NA;34.8024482727051;25.045373916626
1980;05;29;NA;33.7921905517578;26.3182754516602
1980;05;30;NA;33.4548721313477;24.4754695892334
1980;05;31;NA;34.2334899902344;26.0008964538574
1980;06;01;17;29;23
1980;06;02;0;29.5;22
1980;06;03;0;30;22.5
1980;06;04;0;30;22
1980;06;05;0;32;22.5
1980;06;06;0;32;22.5
1980;06;07;0;31;23.5
1980;06;08;0;32;24
1980;06;09;0;31.5;24.5
1980;06;10;0;33;24
1980;06;11;0;30.5;23
1980;06;12;0;32;23
1980;06;13;0;32;23.5
1980;06;14;0;32.5;25
1980;06;15;0;31.5;25
1980;06;16;0;32;24.5
1980;06;17;22;33.5;23.5
1980;06;18;0;31.5;23
1980;06;19;0;32;25
1980;06;20;0;33;25
1980;06;21;18;32.5;23
1980;06;22;0;31.5;22.5
1980;06;23;0;31;24
1980;06;24;0;31.5;24
1980;06;25;58;31.5;22.5
1980;06;26;20;31;21.5
1980;06;27;0;30;22.5
1980;06;28;26.5;30;22
1980;06;29;45.7;27;22.5
1980;06;30;0;30;22
1980;07;01;0;30.5;26.5
1980;07;02;0;31.5;23
1980;07;03;0;31.8;23.5
1980;07;04;0;31;25
1980;07;05;0;31;25
1980;07;06;9.5;31;24.5
1980;07;07;23;31.5;22.5
1980;07;08;0;28.8;22
1980;07;09;18.5;30.5;22
1980;07;10;0;30;21
1980;07;11;0;30.5;24.5
1980;07;12;0;31;24.5
1980;07;13;0;30.5;25
1980;07;14;0;31.5;23
1980;07;15;0;31;23
1980;07;16;22;30.5;22
1980;07;17;0;30.5;22
1980;07;18;0;30.8;21
1980;07;19;0;30;25
1980;07;20;0;31;24.5
1980;07;21;0;30;23.5
1980;07;22;0;31;24.5
1980;07;23;26;32;23
1980;07;24;23.5;32;23.5
1980;07;25;0;31;23
1980;07;26;0;30;24.5
1980;07;27;0;30;25.5
1980;07;28;15.5;32.5;24.5
1980;07;29;0;30.5;23
1980;07;30;0;30.5;25
1980;07;31;17;29;23
1980;08;01;17;29;23
1980;08;02;0;29.5;22
1980;08;03;0;30;22.5
1980;08;04;0;30;22
1980;08;05;0;32;22.5
1980;08;06;0;32;22.5
1980;08;07;0;31;23.5
1980;08;08;0;32;24
1980;08;09;0;31.5;24.5
1980;08;10;0;33;24
1980;08;11;0;30.5;23
1980;08;12;0;32;23
1980;08;13;0;32;23.5
1980;08;14;0;32.5;25
1980;08;15;0;31.5;25
1980;08;16;0;32;24.5
1980;08;17;22;33.5;23.5
1980;08;18;0;31.5;23
1980;08;19;0;32;25
1980;08;20;0;33;25
1980;08;21;18;32.5;23
1980;08;22;0;31.5;22.5
1980;08;23;0;31;24
1980;08;24;0;31.5;24
1980;08;25;58;31.5;22.5
1980;08;26;20;31;21.5
1980;08;27;0;30;22.5
1980;08;28;26.5;30;22
1980;08;29;45.7;27;22.5
1980;08;30;0;30;22
1980;08;31;0;29.5;22.5
1980;09;01;0;30;22.5
1980;09;02;0;32;23.5
1980;09;03;0;30;23
1980;09;04;15;30;22.5
1980;09;05;11.5;32;23.5
1980;09;06;0;31;24
1980;09;07;0;31.5;23.5
1980;09;08;18;30.5;24
1980;09;09;0;30;24
1980;09;10;22;30;22.5
1980;09;11;26;30;22.5
1980;09;12;0;29.5;22.5
1980;09;13;0;29;23.5
1980;09;14;0;29.5;22.5
1980;09;15;0;30;22
1980;09;16;0;31.5;22
1980;09;17;0;32;23.5
1980;09;18;15.5;34;24
1980;09;19;0;31.5;23
1980;09;20;0;30.5;24
1980;09;21;0;33;23.5
1980;09;22;29.5;31.5;22.5
1980;09;23;35.1;30;22.5
1980;09;24;66.8;25.1;22
1980;09;25;0;29;22.5
1980;09;26;0;30;23.5
1980;09;27;34.5;30;23
1980;09;28;0;31;25
1980;09;29;0;30;22.5
1980;09;30;0;31;23
1980;10;01;0;30;23
1980;10;02;0;30;23
1980;10;03;10.5;30;22
1980;10;04;0;30;21
1980;10;05;20.5;29;23
1980;10;06;16;27.5;20.5
1980;10;07;10.5;27;20.5
1980;10;08;0;27.5;20
1980;10;09;0;29.5;20
1980;10;10;0;31;20.5
1980;10;11;0;30;23
1980;10;12;45.5;28.5;22
1980;10;13;0;30;22
1980;10;14;0;30;23
1980;10;15;0;30.5;21
1980;10;16;0;32;23
1980;10;17;0;30;25.5
1980;10;18;0;31;25
1980;10;19;8;32.5;24
1980;10;20;29;30;24.5
1980;10;21;0;30;22
1980;10;22;0;30;22
1980;10;23;25.5;30;23.5
1980;10;24;0;30;23
1980;10;25;34.5;30;23
1980;10;26;0;30.5;22
1980;10;27;0;31;22
1980;10;28;0;32.5;23.5
1980;10;29;5;23;22
1980;10;30;0;22;20
1980;10;31;0;23;18
1980;11;01;0;25;15
1980;11;02;17;26;20
1980;11;03;14;27;18.5
1980;11;04;6.5;24.5;22.5
1980;11;05;0;26.5;21.5
1980;11;06;10;23.5;20
1980;11;07;0;27;18
1980;11;08;0;29;17.5
1980;11;09;0;28;18
1980;11;10;0;27.5;16.5
1980;11;11;0;27;21.5
1980;11;12;0;27;19.5
1980;11;13;0;29;18.5
1980;11;14;0;30;19.5
1980;11;15;0;31;21
1980;11;16;0;30;22
1980;11;17;0;26;16.5
1980;11;18;24;22;20
1980;11;19;23;21.5;18
1980;11;20;10;22;19
1980;11;21;26.1;21.5;20
1980;11;22;0;24.5;18.5
1980;11;23;5.1;28;22
1980;11;24;15;26.5;20.5
1980;11;25;0;27.5;21.5
1980;11;26;11;23.5;23
1980;11;27;28;20;17.5
1980;11;28;0;20.5;17.5
1980;11;29;0;21;17.5
1980;11;30;0;25;18
1980;12;01;0;27;17
1980;12;02;8;26.5;20
1980;12;03;55;25;21.5
1980;12;04;11;25;21
1980;12;05;0;26;19.5
1980;12;06;0;27.5;21
1980;12;07;0;28;22
1980;12;08;0;27.5;22
1980;12;09;19;27.5;21
1980;12;10;21;27.5;21
1980;12;11;5;21.1;17.5
1980;12;12;10;22;17
1980;12;13;0;24;18.5
1980;12;14;0;23;19
1980;12;15;0;26;17
1980;12;16;0;26.5;17
1980;12;17;0;26;16
1980;12;18;0;27;13
1980;12;19;0;24;18
1980;12;20;0;25;15
1980;12;21;21;27;17
1980;12;22;0;21.5;15
1980;12;23;0;25;16.5
1980;12;24;0;24;20
1980;12;25;8;25;16
1980;12;26;0;20.5;17
1980;12;27;0;24;18
1980;12;28;0;26;16
1980;12;29;0;25;15
1980;12;30;0;24.5;16
1980;12;31;0;24.4378414154053;17.1262836456299
1981;01;01;28.5;25.5;19
1981;01;02;0;24;19
1981;01;03;0;23.5;18
1981;01;04;8;23.5;17.5
1981;01;05;0;21;16
1981;01;06;0;23;18
1981;01;07;0;24.5;18.5
1981;01;08;0;25;17.5
1981;01;09;0;29;18.5
1981;01;10;0;24;22
1981;01;11;0;21.6;17.5
1981;01;12;0;23.5;19.5
1981;01;13;0;22;15
1981;01;14;0;25;19
1981;01;15;12;20.3;14
1981;01;16;0;22;17.5
1981;01;17;0;24;18
1981;01;18;0;25;17.5
1981;01;19;0;21.5;17.5
1981;01;20;0;24;16
1981;01;21;4;24;18
1981;01;22;0;23.5;18.5
1981;01;23;0;22.5;16.5
1981;01;24;0;21.5;14
1981;01;25;0;23;13.5
1981;01;26;0;28;11
1981;01;27;0;30;15.5
1981;01;28;0;26;18
1981;01;29;0;27;16.5
1981;01;30;0;26.5;20
1981;01;31;0;27;20
1981;02;01;0;28;19.5
1981;02;02;0;24;20
1981;02;03;0;20;16
1981;02;04;0;24;17
1981;02;05;0;25;18.5
1981;02;06;0;25.5;18
1981;02;07;0;24;18.5
1981;02;08;0;20.5;18
1981;02;09;0;26.5;17.5
1981;02;10;0;37;17.5
1981;02;11;12;28;17.5
1981;02;12;30;19;16
1981;02;13;31;21;16.5
1981;02;14;19;21.5;18
1981;02;15;0;20.1;17.5
1981;02;16;3;23;17.5
1981;02;17;0;24;19.5
1981;02;18;0;26.5;20
1981;02;19;0;26;21.5
1981;02;20;0;26;21.5
1981;02;21;0;24;22
1981;02;22;0;22.5;20.5
1981;02;23;0;21;20
1981;02;24;0;25;18
1981;02;25;0;25;20
1981;02;26;0;27;21
1981;02;27;0;28;19.5
1981;02;28;0;27;20.5
1981;03;01;0;30;21
1981;03;02;0;30.5;21
1981;03;03;0;31;21.5
1981;03;04;0;30.5;21.5
1981;03;05;0;31;20
1981;03;06;0;30;22
1981;03;07;0;26;21
1981;03;08;0;23;20
1981;03;09;0;22;19
1981;03;10;0;23;19.5
1981;03;11;0;26;21
1981;03;12;0;27;21
1981;03;13;0;26;21.5
1981;03;14;0;27.5;20
1981;03;15;0;28;20
1981;03;16;0;27;21
1981;03;17;0;27.5;19
1981;03;18;0;30;19
1981;03;19;0;25;20
1981;03;20;0;34;15
1981;03;21;0;35;22
1981;03;22;0;32.5;22.5
1981;03;23;0;26;23
1981;03;24;0;26;19
1981;03;25;0;26;19.5
1981;03;26;0;27;21
1981;03;27;0;26;15.5
1981;03;28;0;27.5;19
1981;03;29;0;31.5;20.5
1981;03;30;0;35;22.5
1981;03;31;0;35;22
1981;04;01;0;30;23.5
1981;04;02;0;29.5;23
1981;04;03;0;30.5;20.5
1981;04;04;0;29.5;23
1981;04;05;0;28;23.5
1981;04;06;18;25;21
1981;04;07;0;27.5;21
1981;04;08;0;29;21
1981;04;09;0;28.5;22
1981;04;10;0;29;22.5
1981;04;11;0;29;22
1981;04;12;0;28;22
1981;04;13;0;29.5;21.5
1981;04;14;0;29.5;21.5
1981;04;15;0;30.5;23.5
1981;04;16;0;30;21
1981;04;17;0;29.5;21
1981;04;18;0;30;22.5
1981;04;19;28;29;21.5
1981;04;20;0;31;18
1981;04;21;0;31.5;22
1981;04;22;0;33;22.5
1981;04;23;0;35;24
1981;04;24;0;31.5;22.5
1981;04;25;35;27.5;24
1981;04;26;0;22;17
1981;04;27;0;29.5;22
1981;04;28;0;32;24.5
1981;04;29;0;31.5;24
1981;04;30;0;32;23.5
1981;05;01;0;32.5;25.5
1981;05;02;0;31.5;25.5
1981;05;03;0;30.5;23
1981;05;04;0;32;24
1981;05;05;0;31;25.5
1981;05;06;0;31;23
1981;05;07;0;32;24
1981;05;08;0;30.5;22
1981;05;09;0;32;24
1981;05;10;12;30;26
1981;05;11;0;29;22
1981;05;12;0;31;24
1981;05;13;0;33;25
1981;05;14;0;32;24.5
1981;05;15;0;37;22
1981;05;16;0;37.5;21
1981;05;17;0;38.5;22
1981;05;18;0;38;22
1981;05;19;0;36;23
1981;05;20;11;31;25.5
1981;05;21;0;31.5;22.5
1981;05;22;0;31.1;24
1981;05;23;0;32;25
1981;05;24;0;36;24
1981;05;25;0;37;26
1981;05;26;0;35;24.5
1981;05;27;0;36;26
1981;05;28;0;35;25.5
1981;05;29;0;36;25.5
1981;05;30;0;32;23
1981;05;31;0;28;21
1981;06;01;22;29.5;22
1981;06;02;0;29;19
1981;06;03;0;31;22.5
1981;06;04;0;32;24
1981;06;05;6;32.5;23.5
1981;06;06;4;32;24
1981;06;07;0;31.5;23
1981;06;08;0;31;24
1981;06;09;0;32;24.5
1981;06;10;0;32.5;25
1981;06;11;0;33.5;25
1981;06;12;0;31.5;25.5
1981;06;13;4;33;25
1981;06;14;49;30.5;24
1981;06;15;0;31.5;23
1981;06;16;44;32;24
1981;06;17;0;32;23
1981;06;18;0;32.5;23.5
1981;06;19;0;33;24
1981;06;20;0;33;25
1981;06;21;0;31;24.5
1981;06;22;5;32;24.5
1981;06;23;25;31;25
1981;06;24;0;29;24.5
1981;06;25;3;31.5;24
1981;06;26;2;30;25
1981;06;27;6;30.5;22.5
1981;06;28;25;29.5;22
1981;06;29;46;26.5;21
1981;06;30;6;26;22.5
1981;07;01;0;30;23
1981;07;02;0;32;22.5
1981;07;03;44;32;23.5
1981;07;04;0;32;23
1981;07;05;0;32.5;25.5
1981;07;06;0;35.5;25
1981;07;07;55;34.5;25
1981;07;08;20;31;23
1981;07;09;26;30;22.5
1981;07;10;25;30;23
1981;07;11;0;30.5;22.5
1981;07;12;15;30;24
1981;07;13;41;29;22
1981;07;14;55;31;24
1981;07;15;0;32;23.5
1981;07;16;0;31.5;23.5
1981;07;17;0;33;24.5
1981;07;18;12;32.5;25
1981;07;19;3;31;24.5
1981;07;20;0;31;23.5
1981;07;21;2;32;24
1981;07;22;0;31;23
